ts,model,input,cc,cc5m,cc1h,cr,out,cost,win,rl,evt,line,req
1778309192,,1,472,0,472,80148,899,0.040364,,,,183,req_011CarYa8gbQkggXHC1L6hvu
1778309198,,1,956,0,956,80620,270,0.033975,,,,188,req_011CarYbUEcRam2BnJfhVekd
1778309300,,1,397,0,397,81576,217,0.030113,,,,190,req_011CarYj5XqskLEirJk8MzR1
1778336651,,3,94723,0,94723,0,89,0.569682,1778335200,,cost_warn|heuristic_resume,206,req_011Cas9VJcLCxwmDHvn4ssVe
1778336656,,1,660,0,660,94723,246,0.03607,,,,212,req_011Cas9VeEY42ZXCcA1h8L63
1778336661,,1,1012,0,1012,95383,87,0.035995,,,,214,req_011Cas9VzBqJ1ioGqb2URYg7
1778336676,,1,105,0,105,96395,1115,0.046277,,,,217,req_011Cas9WHQgEcR1kQwUCsmiz
1778336733,,1,2747,0,2747,96500,465,0.05241,,,,223,req_011Cas9asd5g17aLrLN4xfLu
1778336736,,1,1490,0,1490,99247,131,0.040682,,,,230,req_011Cas9bbkspegMvhMzjjecm
1778336739,,1,311,0,311,100737,192,0.03497,,,,232,req_011Cas9bogizoW9sFcjMMvZX
1778336741,,1,316,0,316,101048,109,0.033848,,,,234,req_011Cas9c3976a6rshdPNrUr5
1778336743,,1,161,0,161,101364,109,0.033013,,,,236,req_011Cas9cD4f3bbhitB3UB33i
1778336746,,1,190,0,190,101525,176,0.034241,,,,238,req_011Cas9cN2fDmr6csa1fMASF
1778336755,,1,252,0,252,101715,509,0.039665,,,,240,req_011Cas9cZ6fecohAP44X5ukv
1778336758,,1,566,0,566,101967,135,0.036014,,,,243,req_011Cas9dDGpz7DiYUAZMZYGE
1778336760,,1,527,0,527,102533,78,0.035095,,,,245,req_011Cas9dSdkUt3PnXaXyJWFM
1778336780,,1,284,0,284,103060,1101,0.04914,,,,248,req_011Cas9dc6mUL4oVuuspMdCh
1778336785,,1,1158,0,1158,103344,260,0.041854,,,,253,req_011Cas9f5LtaSVitDPKSVpdb
1778336806,,1,374,0,374,104502,267,0.037603,,,,255,req_011Cas9gbE265dwGxHcoWD9p
